home_stadium_distance_km,away_stadium_distance_km,home_fix_1,home_fix_2,home_shots_1,home_shots_2,home_shots_against_1,home_shots_against_2,home_scored_1,home_scored_2,home_relative_shots_1,home_relative_shots_2,home_relative_goals_1,home_relative_goals_2,away_fix_1,away_fix_2,away_shots_1,away_shots_2,away_shots_against_1,away_shots_against_2,away_scored_2,away_relative_shots_1,away_relative_shots_2,away_relative_goals_1,away_relative_goals_2,home_ranking,away_ranking,home_precipitation,home_wind_speed,away_precipitation,away_wind_speed,stadium_precipitation,stadium_wind_speed,home_stadium_temp_avg,away_stadium_temp_avg,home_stadium_wind_speed,away_stadium_wind_speed,ranking_diff,stadium_temperature_avg,home_temperature_avg,away_temperature_avg,day_sin,day_cos,result
1.8009670020243895,1.2359062776623684,1.260765550239232,-0.28539325842696817,1.375,0.2857142857142857,0.42857142857142855,0.8571428571428571,0.5,0.0,0.40463065049614144,-0.3095152603231598,1.0,-0.5,0.44498777506112586,-0.22249388753056243,0.0,0.5714285714285714,0.0,-0.625,0.0,-0.08981132075471691,0.7672753311851056,0.0,0.5,-0.12,-0.4074074074074074,10.0,-0.28735632183908044,0.0,-0.6741573033707864,0.0,0.30681818181818193,0.2276422764227641,-0.32000000000000006,0.2972972972972974,0.410958904109589,0.3125,0.4137931034482761,0.604395604395604,0.7607655502392346,0.8486442574947509,0.5289640103269624,2
0.5600673487101844,1.50606551252407,-0.17464114832535974,0.4898876404494388,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.5,0.01947813303932408,-0.14973070017953327,0.0,0.5,0.42053789731051294,1.3325183374083105,-0.2857142857142857,0.2857142857142857,0.2857142857142857,0.125,1.5,-0.44905660377358475,0.07160759040458294,1.0,2.0,-0.44,0.8888888888888888,3.5714285714285716,-1.0919540229885056,0.0,-1.0224719101123594,0.07142857142857144,-0.43181818181818166,0.7398373983739835,-0.6640000000000001,0.36486486486486486,-0.054794520547945126,-1.4791666666666667,0.4655172413793109,-0.20879120879120902,0.5119617224880384,0.8486442574947509,0.5289640103269624,0
1.3593827703139445,0.9237395095991094,1.1100478468899506,0.32808988764044966,1.25,0.0,0.5714285714285714,0.0,0.5,0.0,0.2995222344726204,-0.0854578096947935,0.5,0.0,1.3765281173594133,0.8875305623471856,0.0,0.2857142857142857,0.7142857142857143,0.375,1.0,-0.43547169811320746,-0.06623702112423922,1.5,1.0,-0.34,-0.6666666666666666,0.14285714285714288,-0.5172413793103448,0.0,-0.39325842696629204,1.5714285714285716,-0.06818181818181814,-0.12195121951219524,-0.3840000000000004,0.12162162162162167,-0.3835616438356165,0.375,0.8045977011494253,0.6978021978021975,0.8755980861244017,0.9680771188662043,-0.2506525322587204,1
1.6762925648490359,1.4815695724936206,0.6746411483253587,0.5101123595505612,0.375,0.14285714285714285,1.4285714285714286,-0.14285714285714285,0.5,0.5,-0.3921352443954427,0.0854578096947937,1.0,0.5,1.0880195599022018,0.2004889975550115,1.4285714285714286,0.8571428571428571,-1.0,-0.5,0.0,1.2577358490566035,0.7457930540637308,0.5,0.0,-0.46,-0.5925925925925926,0.0,-0.8620689655172413,0.0,0.21348314606741553,0.8571428571428572,0.1931818181818183,1.130081300813008,0.7520000000000002,0.8378378378378379,-0.6986301369863015,0.16666666666666666,0.9195402298850576,-0.038461538461538616,-0.02392344497607655,0.9680771188662043,-0.2506525322587204,2
1.597787412858171,1.1705360783667373,0.588516746411482,0.30561797752808856,0.0,-0.2857142857142857,1.7142857142857142,0.2857142857142857,1.5,0.5,-0.6806321205439175,-0.4272890484739677,1.0,1.0,0.9095354523227386,0.46699266503667364,1.5714285714285714,0.42857142857142855,0.14285714285714285,1.0,1.0,0.5147169811320752,-0.271392767633369,0.5,0.5,1.06,-0.46296296296296297,0.4285714285714286,-0.4712643678160919,0.0,-0.04494382022471913,0.0,0.3977272727272729,1.0731707317073167,0.46399999999999986,0.6216216216216218,-0.24657534246575324,1.6041666666666667,0.8678160919540231,-0.04945054945054977,0.10526315789473696,0.8978045395707416,-0.4403941515576344,1
2.2844975472635847,1.804245369439717,0.45693779904306164,1.0629213483146078,0.25,0.7142857142857143,1.7142857142857142,0.8571428571428571,1.0,0.0,-0.5406100698272692,-0.11202872531418316,0.5,0.5,1.4889975550122256,0.37652811735941233,1.2857142857142858,-0.5714285714285714,0.7142857142857143,0.75,0.0,0.16188679245283033,-0.7457930540637305,1.0,0.0,0.4,0.0,15.642857142857142,-0.42528735632183895,0.0,0.1685393258426966,0.0,-0.2954545454545454,0.23577235772357721,-0.6560000000000004,-0.2567567567567568,-0.1643835616438355,0.3958333333333333,0.10919540229885091,0.1538461538461537,0.3062200956937798,0.8978045395707416,-0.4403941515576344,0
1.597787412858171,1.3124386227385791,0.588516746411482,0.5528089887640447,0.375,0.14285714285714285,2.142857142857143,1.5714285714285714,0.5,1.5,-0.5861815509004041,-0.598563734290844,0.5,1.0,0.22249388753056293,1.2004889975550093,-0.5714285714285714,1.4285714285714286,0.42857142857142855,0.375,0.5,-0.7547169811320753,0.3580379520229143,0.5,0.5,1.06,-0.4074074074074074,2.5,-0.6091954022988504,0.0,-0.842696629213483,0.5714285714285715,-0.45454545454545453,1.1463414634146338,-0.5040000000000004,-0.22972972972972985,-0.3013698630136987,1.5416666666666667,0.8850574712643682,-0.08241758241758242,0.6985645933014354,0.48530196253108104,-0.8743466161445821,2
1.9147515404565172,2.3532531056193036,-0.1076555023923443,1.0831460674157303,-1.125,1.2857142857142858,2.5714285714285716,1.4285714285714286,-0.5,3.0,-1.6604189636163174,-0.0897666068222622,-0.5,0.5,-0.13447432762836123,0.6674816625916852,0.14285714285714285,0.42857142857142855,0.0,1.75,0.5,0.0,-0.5048335123523093,-0.5,0.5,0.1,0.8888888888888888,1.7857142857142858,0.13793103448275854,0.7058823529411765,-0.11235955056179772,0.0,-0.3522727272727272,0.38211382113821096,-0.06400000000000021,0.20270270270270246,-0.4383561643835615,-0.9166666666666666,0.5000000000000002,0.42857142857142844,0.11483253588516738,-0.10116832198743204,-0.9948693233918952,1
2.012899980403088,2.2305165045952937,1.1531100478468879,0.2651685393258418,2.125,0.5714285714285714,-1.1428571428571428,0.0,0.0,1.0,1.5244395442851895,0.2154398563734293,0.5,0.5,0.5550122249388764,0.2004889975550115,0.14285714285714285,-0.7142857142857143,0.0,0.375,0.5,0.0,-0.7160759040458288,0.5,0.5,-0.54,-0.4074074074074074,0.0,0.01149425287356338,0.0,-0.1685393258426966,0.0,-0.409090909090909,0.3008130081300813,-0.4240000000000001,0.12162162162162167,-0.4383561643835615,-0.125,0.5862068965517243,0.20329670329670269,0.8421052631578947,-0.2993631229733582,-0.9541392564000488,0
-0.2712598803862642,-0.4030912950827326,-0.8038277511961727,-0.10112359550561796,-0.5,-0.5714285714285714,1.0,-0.42857142857142855,0.0,-0.5,-0.8335170893054022,-0.2563734290843807,-0.5,0.0,-0.8459657701711497,-0.13447432762836312,0.8571428571428571,0.14285714285714285,-0.14285714285714285,0.125,-0.5,0.43547169811320724,0.0,-1.5,-1.0,-0.56,-0.42592592592592593,0.0,0.32183908045977017,1.2352941176470589,-0.9550561797752807,0.0,0.3295454545454546,-0.46341463414634143,-0.4080000000000002,-0.39189189189189194,0.780821917808219,-0.125,-0.12643678160919516,0.03846153846153823,-0.009569377990430757,0.9987165071710528,-0.05064916883871264,0
